id,isotime,latitude,longitude,depth,magnitude,relocated,startRms,finalRms,locChange,depthChange,timeChange,numNeighbours,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,dd_numTTp,dd_numTTs,dd_numCCp,dd_numCCs,dd_startResidualMedian,dd_startResidualMAD,dd_finalResidualMedian,dd_finalResidualMAD
3280798558,2022-05-03T15:19:27.071724Z,50.619028197388,29.229511206293,50.6454298868,1.00,true,0.770,2.326,16.970,50.145,-8.928,44,9,18,50.678,51.694,55.154,340,694,0,0,-0.1256,0.2523,0.0068,0.1040
3281251182,2022-03-14T17:38:18.059557Z,49.972858944102,29.449880073486,4.3168312241,1.00,true,1.309,3.214,97.293,3.817,-9.940,44,17,12,66.698,84.037,93.984,718,495,0,0,0.0707,0.0729,0.0304,0.0746
3281565857,2022-03-14T17:41:33.164176Z,50.400220411450,28.761406585191,59.7324807198,1.00,true,1.015,2.877,78.761,59.232,-8.836,51,18,20,69.418,72.955,76.925,824,883,0,0,-0.0427,0.0677,-0.0012,0.0336
3283377957,2022-03-14T17:59:43.364486Z,50.027528901124,28.561026067598,21.4187241365,1.00,true,0.574,3.549,125.323,20.919,-10.636,62,21,21,76.901,86.749,93.329,1136,1125,0,0,-0.0870,0.0607,-0.0408,0.0409
3284839297,2022-12-16T12:03:45.304978Z,44.431454443148,25.416642048832,134.6689491017,1.00,true,2.491,40.059,861.807,134.169,-122.695,40,24,24,741.833,752.938,760.688,955,931,0,0,-0.0750,0.3778,-10.5329,0.7889
3294112770,2022-05-16T05:01:28.082302Z,51.377592531197,30.994275763999,104.1642969453,1.00,true,1.162,6.969,227.652,103.664,-23.918,40,22,9,176.379,182.433,189.672,848,256,0,0,0.0463,0.1067,0.2007,0.0608
3294277570,2022-05-16T05:02:53.443817Z,51.463205473885,30.213620849754,139.1012623079,1.00,true,1.592,6.964,193.787,138.601,-23.556,39,24,14,174.961,179.493,185.613,894,370,0,0,-0.0235,0.0802,-0.0744,0.0557
3294360620,2022-05-16T05:03:36.284642Z,51.186681774250,30.322710805236,153.6316600350,1.00,true,1.157,6.500,178.950,153.132,-23.715,38,21,7,178.787,182.977,187.674,768,190,0,0,0.2839,0.3472,0.6939,0.1846
3294486420,2022-05-16T05:04:59.063443Z,50.583108871846,26.315749946204,20.2357598516,1.00,true,1.390,7.166,155.546,19.736,-26.937,40,24,9,191.444,201.624,210.202,911,250,0,0,0.1423,0.3493,0.7952,0.4007
3294568420,2022-05-16T05:05:41.546934Z,52.213006917597,30.780629688954,6.6422400136,1.00,true,1.844,8.738,283.657,6.142,-26.453,39,24,13,197.454,204.772,214.763,894,350,0,0,0.0201,0.1075,0.2821,0.1491
3297347986,2022-02-11T11:05:11.192907Z,51.035834052725,39.081878603731,84.1106931444,1.00,true,2.679,34.828,779.967,83.611,-117.807,40,24,24,689.837,697.686,707.189,955,931,0,0,0.0506,0.5888,-1.1700,0.4441
3298040411,2022-02-11T11:13:59.67138Z,50.497275973392,29.324182377314,15.7165232602,1.00,true,1.034,0.993,4.356,15.217,-1.329,18,11,23,18.808,28.453,40.041,111,280,0,0,0.6215,0.2393,0.0569,0.1354
3300423482,2022-03-14T19:29:50.417641Z,50.031977412461,28.645341707494,43.1794048405,1.00,true,1.123,3.547,93.100,42.679,-9.582,41,21,21,82.070,91.570,97.817,766,740,0,0,-0.0287,0.2492,-0.5154,0.1461
3301240182,2022-03-14T19:38:08.619007Z,50.520383427596,29.350351975324,73.1209938644,1.00,true,1.286,2.372,26.946,72.621,-8.381,44,18,21,73.913,76.908,81.335,739,793,0,0,-0.0309,0.0932,0.0144,0.0583
3305058569,2022-03-27T08:25:35.479438Z,50.674662380628,29.847836356402,55.5181244557,1.00,true,1.789,0.870,29.417,55.018,-1.521,2,20,19,68.478,73.461,81.178,39,34,0,0,0.1838,0.2326,0.0565,0.0911
3310659711,2022-02-11T12:40:16.988513Z,50.948004628466,28.828347356472,62.2886120990,1.00,true,1.317,1.320,24.221,61.789,-4.011,21,24,22,66.805,73.225,80.658,485,450,0,0,0.4285,0.2168,0.0167,0.1335
3311129107,2022-03-14T20:36:57.417046Z,50.458261398583,29.348907482389,73.9013739634,1.00,true,1.084,2.451,31.897,73.401,-7.583,53,20,18,75.293,79.677,84.629,936,841,0,0,-0.1144,0.3589,-0.0828,0.1572
3323274219,2022-03-27T10:07:50.272699Z,50.645633139690,29.983434181468,50.3129114504,1.00,true,1.819,1.003,21.000,49.813,-2.727,5,19,16,70.379,76.776,85.509,93,77,0,0,-0.0202,0.2313,-0.0738,0.1609
3325321569,2022-03-27T10:27:51.912742Z,50.401417113194,29.078157016319,79.8413431170,1.00,true,1.264,2.512,84.571,79.341,-8.087,25,21,21,82.009,86.244,89.989,488,487,0,0,-0.3173,0.3047,-0.0038,0.1107
3325332947,2022-12-16T16:10:38.049507Z,50.859709293721,28.899456959953,22.3759723325,1.00,true,0.355,1.118,18.171,21.876,-2.950,40,7,13,26.191,32.908,46.224,229,410,0,0,-0.0414,0.1152,-0.0515,0.0681
3326875944,2022-03-27T10:43:44.907796Z,50.242414089598,28.998851371085,49.6400832039,1.00,true,0.777,2.882,80.127,49.140,-9.092,44,14,15,61.974,72.287,77.275,558,590,0,0,-0.0516,0.1180,0.0039,0.0567
3327434582,2022-03-14T22:00:03.948305Z,50.220892318691,28.079077129934,41.9136581993,1.00,true,1.520,3.171,154.861,41.414,-7.052,13,20,18,95.757,100.424,106.722,239,173,0,0,0.3760,0.2243,0.4890,0.1305
3327552894,2022-03-27T10:50:22.172557Z,50.293110980937,28.978606262131,47.8333038909,1.00,true,0.409,3.082,71.272,47.333,-8.827,43,10,14,59.833,67.596,71.932,395,552,0,0,0.0649,0.0975,-0.0084,0.0273
3328062032,2022-03-14T22:06:28.613705Z,50.299112532152,28.992794869641,51.5838478037,1.00,true,0.663,2.814,71.564,51.084,-9.386,42,15,12,62.285,69.699,73.937,545,447,0,0,-0.0666,0.2505,-0.0224,0.1453
3328268832,2022-03-14T22:08:38.019938Z,50.444849232966,29.381934388095,69.3885958251,1.00,true,0.828,2.143,23.020,68.889,-6.980,40,21,20,71.469,76.231,82.028,773,701,0,0,-0.0302,0.1240,0.0383,0.0446
3328972832,2022-03-14T22:15:39.652349Z,50.147507560010,28.800208436019,25.7730461363,1.00,true,0.418,2.953,93.533,25.273,-9.348,42,15,15,61.844,70.856,76.483,534,542,0,0,0.1401,0.0930,0.0135,0.0553
3329245832,2022-03-14T22:18:12.867783Z,50.254912239939,28.873998135885,45.2177036665,1.00,true,0.365,2.912,80.075,44.718,-9.132,42,21,21,60.524,68.806,74.318,727,748,0,0,-0.3095,0.1924,0.0188,0.0948
3329663307,2022-03-14T22:22:30.008483Z,50.340120920514,29.092725753613,57.2599479819,1.00,true,0.930,2.874,64.291,56.760,-9.992,42,21,21,62.322,69.481,74.992,727,748,0,0,0.0179,0.0736,0.0160,0.0315
3331276432,2022-03-14T22:38:43.140752Z,50.309920682162,28.972021359193,53.1911882673,1.00,true,0.993,3.061,72.098,52.691,-9.859,45,20,15,61.716,69.504,74.307,764,586,0,0,0.2899,0.2156,-0.0396,0.0976
3333250598,2022-02-24T03:14:55.382695Z,50.396783318921,29.588011720423,134.5458484405,1.00,true,1.832,5.749,69.879,134.046,-18.617,29,23,16,138.242,141.527,145.953,587,320,0,0,0.1252,0.0858,-0.0399,0.0958
3333462998,2022-02-24T03:17:19.932113Z,50.036732979057,28.802638051973,152.5994861941,1.00,true,2.891,3.034,169.175,152.099,-6.068,12,23,20,165.137,169.771,173.697,219,212,0,0,0.2638,0.2567,0.2490,0.3242
3333691648,2022-02-24T03:19:28.983001Z,48.884851605213,28.694993825400,18.1945623153,1.00,true,1.518,9.917,135.306,17.695,-26.017,22,23,18,189.425,202.393,212.276,439,293,0,0,-0.1808,0.2358,-0.6508,0.3729
3333783173,2022-02-24T03:20:43.150676Z,50.283554653975,28.874918452675,118.1393482262,1.00,true,2.317,1.559,140.849,117.639,-2.849,7,23,20,123.927,127.397,130.570,126,119,0,0,0.0213,0.3114,-0.0515,0.1300
3333990398,2022-02-24T03:22:50.796817Z,50.722451648361,30.812002597931,47.0001662694,1.00,true,2.163,0.946,42.376,46.500,-3.203,10,18,19,117.695,127.314,134.831,150,169,0,0,0.4135,0.3639,-0.0600,0.3230
3334333794,2022-03-27T11:18:02.462032Z,50.242432269473,28.835844393427,44.2117481197,1.00,true,0.897,2.988,84.368,43.712,-9.538,49,20,18,61.638,69.884,75.446,851,780,0,0,0.0442,0.0562,0.0073,0.0440
3334447673,2022-02-24T03:26:50.073712Z,50.967427501774,31.498921927374,4.0336917473,1.00,true,1.586,7.485,219.508,3.534,-20.926,25,23,17,160.496,168.115,176.735,513,316,0,0,-0.3640,0.3326,-0.0044,0.3310
3334844523,2022-02-24T03:31:03.017813Z,50.044999427802,28.723812536795,112.6647025484,1.00,true,2.118,1.333,151.274,112.165,-3.982,8,17,23,130.171,136.163,140.507,99,161,0,0,38.8130,8.5275,-0.0222,0.1260
3335245944,2022-03-27T11:27:14.681586Z,50.194160842230,28.981179583283,49.8669566427,1.00,true,0.907,2.974,88.253,49.367,-9.318,44,20,17,65.535,75.664,81.632,746,633,0,0,0.0488,0.0660,0.0027,0.0304
3335349273,2022-02-24T03:35:50.122151Z,53.101863692976,30.434497331851,41.9302164172,1.00,true,3.380,8.099,352.856,41.430,-21.878,5,21,23,277.444,285.308,297.984,102,114,0,0,-27.8779,3.3109,1.5315,0.6352
3336766898,2022-02-24T03:48:32.8648Z,53.063338977579,40.213250061760,45.1240183345,1.00,true,3.337,41.671,649.195,44.624,-117.135,40,24,24,795.236,802.940,810.609,918,921,0,0,-0.0104,0.1262,-0.2503,0.2258
3337397650,2022-09-24T11:53:25.13491Z,51.107007973837,28.450454501056,109.4083065452,1.00,true,1.099,1.160,127.140,108.908,-4.865,11,24,22,122.419,129.286,135.968,230,188,0,0,-0.3579,0.3936,-0.1289,0.1314
3342050373,2022-02-24T04:01:14.984091Z,43.520180747824,30.402392952650,74.2831560982,1.00,true,3.098,40.471,733.713,73.783,-118.016,40,24,23,785.914,800.679,812.013,918,886,0,0,0.0418,0.0832,1.4642,0.6571
3342792273,2022-02-24T04:10:22.483724Z,48.010855741257,28.354362103722,26.9985862600,1.00,true,2.451,10.211,298.173,26.499,-32.516,24,23,15,289.714,302.973,312.021,547,298,0,0,-0.3853,0.3070,-1.6343,0.3837
3343090098,2022-02-24T04:11:56.436357Z,43.822392705275,28.674737378323,97.2472421730,1.00,true,3.270,35.885,737.562,96.747,-116.564,40,24,24,749.834,763.839,773.973,918,921,0,0,0.0074,0.1509,0.3064,0.4063
3343250573,2022-02-24T04:13:17.353981Z,49.668484915326,40.235736106476,11.5170812991,1.00,true,3.790,41.263,576.335,11.017,-116.646,40,24,24,786.118,795.339,806.348,918,921,0,0,-0.0890,0.1247,-0.6550,0.1744
3343770498,2022-02-24T04:18:29.518921Z,47.358386693543,18.901253494652,56.3874465975,1.00,true,2.921,43.171,1018.934,55.887,-123.481,40,24,24,822.302,830.010,837.489,918,921,0,0,0.1985,0.1920,-6.9940,0.7669
3345348198,2022-02-24T04:36:01.036354Z,50.173839336866,28.404873556182,5.4636556278,1.00,true,0.718,2.930,102.792,4.964,-9.964,44,15,11,67.603,75.420,83.120,594,414,0,0,-0.0030,0.0631,0.0194,0.0417
3345530044,2022-03-27T12:29:57.391694Z,50.688978954935,30.415828641585,6.4832042845,1.00,true,0.825,3.399,54.054,5.983,-10.608,45,21,21,80.395,88.285,99.319,878,887,0,0,-0.0794,0.1202,0.1172,0.1579
3345621694,2022-03-27T12:30:49.301466Z,50.554314663685,30.481551322661,6.9697920745,1.00,true,0.844,3.418,59.766,6.470,-10.699,57,21,21,85.016,94.367,106.023,1111,1039,0,0,0.0682,0.1227,0.0339,0.0623
3345653219,2022-03-27T12:31:20.944837Z,49.992655196853,29.381879316576,34.1844722367,1.00,true,0.568,3.375,98.674,33.684,-10.055,48,19,21,71.810,86.413,96.440,842,936,0,0,-0.1489,0.1182,-0.0548,0.1142
3345726244,2022-03-27T12:31:53.557242Z,50.605538927411,30.517950290908,9.5449008573,1.00,true,0.437,3.885,62.573,9.045,-10.443,49,21,21,87.492,96.574,107.697,935,890,0,0,0.0428,0.1013,-0.1543,0.0759
3345879969,2022-03-27T12:33:48.119509Z,50.282536504485,29.594732523902,67.9690144358,1.00,true,0.858,2.870,65.042,67.469,-9.880,52,21,21,79.096,87.410,95.468,1014,949,0,0,0.0434,0.0430,0.0635,0.0452
3346031694,2022-03-27T12:34:58.721035Z,50.610188543082,30.542901420717,2.4442910784,1.00,true,0.871,3.931,63.881,1.944,-11.279,47,21,21,88.803,97.855,109.024,897,855,0,0,0.0180,0.0843,0.0892,0.0577
3346080744,2022-03-27T12:35:48.99055Z,50.245904772020,28.620087060037,42.9397935799,1.00,true,0.726,3.090,89.659,42.440,-10.009,51,21,21,68.473,75.056,80.483,1017,966,0,0,-0.0626,0.0597,0.0088,0.0272
3347190573,2022-02-24T04:54:32.842231Z,50.320859714748,29.417732143798,148.6869969593,1.00,true,1.800,5.685,56.376,148.187,-21.158,26,21,17,151.555,155.042,159.069,504,316,0,0,0.2374,0.1339,-0.5395,0.1793
3349727009,2022-12-29T07:03:29.086687Z,49.863263066044,26.938442488367,7.3160523194,1.00,true,2.077,3.138,308.566,6.816,-7.913,10,13,20,172.464,180.709,188.478,111,166,0,0,98.7348,1.7562,0.0435,0.4170
3350815359,2022-12-29T07:14:16.712367Z,50.586997887403,30.325452256206,9.1280303232,1.00,true,0.795,2.753,43.387,8.628,-8.288,47,23,14,74.039,83.271,94.696,880,566,0,0,-2.7605,1.4169,0.2614,0.1007
3352364348,2022-02-24T05:04:33.200368Z,43.751059886450,28.623264933056,17.5499736139,1.00,true,3.101,37.805,744.294,17.050,-115.800,42,23,22,756.516,770.688,780.939,925,886,0,0,0.0730,0.1515,0.9573,0.2448
3354146673,2022-02-24T05:24:05.088041Z,50.081271150927,27.840337726394,67.5681717438,1.00,true,3.345,2.120,213.957,67.068,-4.912,11,24,23,124.260,132.310,138.339,201,212,0,0,0.5537,0.3357,-0.1020,0.1657
3354377398,2022-02-24T05:26:39.676351Z,51.057984568327,28.747320553239,35.2172551686,1.00,true,1.336,0.559,17.186,34.717,-1.324,7,21,21,51.374,60.997,73.692,127,133,0,0,-0.1483,0.1452,0.0285,0.0863
3356894023,2022-02-24T05:51:49.901276Z,49.926031607714,27.584572622844,56.9005634562,1.00,true,1.896,2.315,244.618,56.401,-6.099,14,10,19,141.157,150.035,155.028,121,215,0,0,0.5669,0.3903,0.1556,0.4567
3362261223,2022-02-24T06:03:29.030972Z,55.669452802852,29.464775412790,465.8923738446,1.00,true,3.963,30.761,654.866,465.392,-115.969,42,18,22,701.829,709.128,719.752,731,887,0,0,0.2783,0.4239,-5.4985,1.1378
3362369948,2022-02-24T06:04:36.255427Z,43.985216618650,30.944619430043,63.6569000844,1.00,true,3.344,38.187,675.249,63.157,-115.745,42,15,24,740.741,755.443,767.349,612,965,0,0,-0.0140,0.1127,-0.3879,0.2218
3372097825,2022-09-24T15:00:26.881506Z,50.916580456966,28.888444030982,19.8094640786,1.00,true,0.380,1.187,22.703,19.309,-3.118,61,24,24,27.392,38.695,50.353,1277,1088,0,0,-0.0306,0.0459,-0.0209,0.0235
3372558298,2022-02-24T07:06:04.22739Z,56.795357359417,39.293757551356,5.4770563263,1.00,true,2.988,57.661,888.395,4.977,-136.773,40,24,24,943.184,950.444,960.137,918,921,0,0,0.3276,0.2522,-9.6571,3.4729
3373161419,2022-03-27T15:06:39.486341Z,50.666388065094,30.309610493631,10.7822344103,1.00,true,1.215,7.051,36.591,10.282,-0.514,44,3,1,77.259,78.414,79.709,121,40,0,0,0.1338,0.0470,0.7837,0.1108
3375381523,2022-02-24T07:36:41.615281Z,50.972539677668,28.394066785585,48.9495698859,1.00,true,1.593,1.338,79.798,48.450,-3.385,26,23,22,69.981,79.535,88.608,480,464,0,0,-0.0488,0.2013,0.0756,0.0828
3377238580,2022-10-10T05:45:06.484628Z,50.193879038472,29.503503555624,62.5240204770,1.00,true,1.158,2.798,68.433,62.024,-10.515,45,24,24,76.900,86.030,95.498,869,840,0,0,-0.0960,0.2199,0.0637,0.1591
3382756555,2022-10-10T06:00:18.80333Z,50.919238713942,30.544382570961,73.5168184119,1.00,true,1.921,4.658,157.004,73.017,-16.197,13,23,14,119.559,125.562,131.678,280,144,0,0,0.0633,0.1158,-0.4110,0.1579
3382858080,2022-10-10T06:01:19.003108Z,49.659650425215,28.248113959124,3.6495430246,1.00,true,1.050,4.758,73.371,3.150,-16.997,11,21,12,120.303,130.241,137.614,211,104,0,0,-0.0032,0.0919,-0.2776,0.1064
3383938619,2022-03-27T16:14:13.004402Z,50.347775712519,29.455906587071,79.8120335936,1.00,true,1.969,2.153,56.227,79.312,-3.996,16,17,11,84.770,91.194,97.250,258,140,0,0,0.1029,0.1423,0.0206,0.0536
3386524355,2022-10-10T06:37:55.897247Z,50.399426438045,28.874216054377,144.7492831971,1.00,true,2.311,1.971,147.329,144.249,-6.103,9,18,18,147.217,149.376,151.172,123,121,0,0,-0.0704,0.4944,-0.0475,0.2819
3387819176,2022-11-13T14:43:10.115802Z,50.888360169472,28.961682327133,21.4786309645,1.00,true,0.609,1.237,22.410,20.979,-2.884,58,22,12,25.445,35.104,46.447,920,584,0,0,-0.0131,0.0761,0.0183,0.0435
3392108434,2022-12-29T11:25:18.362102Z,44.185758790995,29.168242523030,63.2112959964,1.00,true,2.799,36.518,874.321,62.711,-120.638,40,24,24,707.075,721.537,732.007,955,931,0,0,-0.4355,0.3273,-2.3044,0.7002
3393107509,2022-12-29T11:36:59.035149Z,50.549560888113,28.945154494873,260.2057763227,1.00,true,3.434,5.505,198.790,259.706,-18.965,5,23,24,260.420,261.065,261.615,109,118,0,0,-0.3235,0.2289,1.1426,0.4644
3395057230,2022-10-10T07:23:34.362764Z,50.476882703880,28.904916681217,16.4262186774,1.00,true,0.821,0.757,5.062,15.926,-0.637,15,15,20,24.873,33.239,39.186,170,231,0,0,0.2724,0.5348,0.0421,0.2070
3396339748,2022-02-24T09:46:03.180366Z,50.967450325885,29.633666565775,50.5234303786,1.00,true,1.642,0.698,29.747,50.023,0.180,2,20,16,63.999,68.636,74.750,40,32,0,0,0.1085,0.3799,-0.0161,0.2716
3398077219,2022-03-27T17:55:45.388596Z,50.321795129400,29.240112744439,62.0495044329,1.00,true,0.362,2.944,62.643,61.550,-9.611,50,20,20,67.067,74.957,81.085,853,846,0,0,0.2015,0.0937,-0.0410,0.0618
3398323155,2022-10-10T07:55:53.844949Z,50.489777989004,29.371078970292,70.6578794497,1.00,true,1.447,2.402,26.060,70.158,-8.155,43,23,21,71.939,75.136,80.809,804,710,0,0,0.2499,0.1610,-0.0733,0.0620
3404769148,2022-02-24T10:30:29.247171Z,50.980106460092,28.308822573274,41.8415708918,1.00,true,1.485,1.807,80.072,41.342,-2.753,21,21,22,69.622,80.202,89.774,364,381,0,0,0.2701,0.1983,0.0526,0.0995
3404879548,2022-02-24T10:31:41.534178Z,50.429373543990,29.353511738761,11.2737377242,1.00,true,0.689,0.717,2.701,10.774,-0.466,17,12,21,20.490,33.112,45.785,169,267,0,0,0.0259,0.1618,-0.0118,0.0784
3405069980,2022-10-10T08:23:47.93862Z,49.349858470711,28.824229122686,45.1771739323,1.00,true,2.733,2.237,235.324,44.677,-0.061,5,24,19,143.105,155.744,165.119,102,81,0,0,-0.0615,0.2804,-0.1604,0.3544
3405523319,2022-03-27T18:29:51.24543Z,50.353896899195,29.332253934252,66.9021209074,1.00,true,0.361,2.966,55.392,66.402,-9.755,56,21,21,70.928,77.520,84.119,1105,1055,0,0,-0.1702,0.1164,-0.0008,0.0529
3405631644,2022-03-27T18:30:59.487441Z,50.327272344384,29.344652221422,66.2498088259,1.00,true,0.888,2.966,60.027,65.750,-10.513,56,21,21,71.397,78.560,85.499,1100,1048,0,0,-0.1411,0.1419,0.0095,0.0772
3405746694,2022-03-27T18:32:15.750359Z,50.208095340585,28.759474095397,30.4514159366,1.00,true,0.628,3.090,88.359,29.951,-9.250,48,21,21,57.985,67.056,73.325,854,867,0,0,0.0785,0.0828,0.0239,0.0441
3405836894,2022-03-27T18:33:06.035196Z,50.351784737258,28.990811014513,49.4505916463,1.00,true,0.563,2.847,62.431,48.951,-8.965,46,21,21,56.194,63.082,68.339,840,855,0,0,-0.0260,0.0774,-0.0248,0.0370
3405953769,2022-03-27T18:34:23.1991Z,50.489749607882,28.799743434549,46.6846907681,1.00,true,0.793,2.592,54.848,46.185,-8.801,47,21,21,54.556,57.326,61.208,919,849,0,0,-0.0591,0.0711,0.0116,0.0468
3406043019,2022-03-27T18:35:11.184096Z,50.196869365133,29.120786215502,54.0926600348,1.00,true,0.486,3.214,75.969,53.593,-9.816,53,20,21,67.050,77.220,84.109,949,943,0,0,-0.2818,0.1940,0.0421,0.1321
3406128894,2022-03-27T18:35:56.709751Z,50.340992363654,29.341773041696,65.2581029384,1.00,true,0.708,2.949,56.402,64.758,-10.290,55,20,21,69.932,76.908,83.802,1023,1032,0,0,-0.0498,0.0756,0.0051,0.0373
3406645644,2022-03-27T18:41:21.107164Z,49.127496801778,27.959731211842,13.9258698164,1.00,true,2.608,1.332,370.244,13.426,-2.893,5,17,9,185.196,194.522,200.285,84,38,0,0,-0.1669,0.2135,0.0043,0.1299
3408031578,2022-03-10T00:56:38.238144Z,50.258121586239,29.511402937137,160.4949018832,1.00,true,2.837,1.472,146.677,159.995,-2.762,7,19,20,165.082,169.411,173.410,133,137,0,0,-0.6188,0.4788,0.4689,0.3412
3408224003,2022-03-10T00:58:25.412808Z,50.409871073558,29.085365670871,37.7084857138,1.00,true,0.755,2.061,35.364,37.208,-7.587,14,19,18,41.668,49.288,55.521,210,194,0,0,-0.0596,0.3297,0.0322,0.1275
3408310903,2022-03-10T00:59:12.886226Z,50.424039368542,29.155988526096,36.1895026490,1.00,true,0.674,2.037,30.756,35.690,-7.114,12,15,18,38.969,47.096,53.857,136,176,0,0,0.0026,0.1990,0.0414,0.1584
3408321753,2022-03-10T00:59:21.819549Z,50.391309678117,29.035472449231,71.7654637475,1.00,true,1.011,2.691,52.564,71.265,-9.180,41,16,19,74.848,79.481,83.447,638,706,0,0,-0.0706,0.0582,0.0283,0.0388
3415060069,2022-03-27T19:25:31.253636Z,50.855224622273,28.779740729139,71.2776912416,1.00,true,0.629,2.171,20.760,70.778,-6.746,52,20,20,74.107,78.176,84.254,989,951,0,0,-0.0262,0.0733,-0.0426,0.0759
3415721494,2022-03-27T19:31:52.061242Z,50.925336253711,28.841102407693,72.5884161853,1.00,true,1.955,2.380,23.482,72.088,-7.939,53,20,16,75.741,80.212,87.355,1002,790,0,0,0.2345,0.0817,-0.0180,0.0573
3416359594,2022-03-27T19:38:30.864962Z,50.770463241791,28.792559772633,69.2278465945,1.00,true,1.043,2.057,22.504,68.728,-7.135,24,21,21,70.945,74.739,79.221,457,445,0,0,0.1883,0.0629,-0.0316,0.0627
3418120253,2022-03-10T01:57:25.785532Z,50.274316575917,29.670982065191,164.2167441917,1.00,true,2.360,1.518,135.698,163.717,-3.214,7,20,20,170.154,174.391,178.693,138,137,0,0,0.0504,0.3910,-0.6077,0.2521
3423631349,2022-04-13T10:04:52.049151Z,50.924604341161,28.940336269931,21.5950169436,1.00,true,0.396,1.247,26.227,21.095,-2.951,46,24,18,28.065,38.376,50.331,986,668,0,0,0.0205,0.0609,-0.0123,0.0369
3424416628,2022-03-10T02:20:24.048623Z,49.522508871223,28.856556291702,131.9592608186,1.00,true,2.377,1.627,293.156,131.459,-0.951,10,21,18,175.555,185.526,191.372,183,137,0,0,-0.4436,0.3614,-0.2426,0.2332
3426076594,2022-03-27T20:35:46.409086Z,50.709972111953,28.664948213238,77.7703520480,1.00,true,1.139,2.206,26.226,77.270,-8.591,42,21,20,81.477,85.320,89.680,820,745,0,0,-0.1574,0.2835,0.0541,0.1170
3426139794,2022-03-27T20:32:08.512241Z,49.347513418796,18.230113071219,448.2276329522,1.00,true,1.041,1.849,754.132,447.728,-249.488,34,0,19,879.516,887.013,894.319,0,580,0,0,-0.0453,0.3093,0.1296,0.2539
3428275244,2022-03-27T20:57:46.274516Z,50.836214252448,28.832726835635,72.4528869043,1.00,true,0.936,2.229,22.536,71.953,-6.725,42,21,20,74.207,78.120,83.208,819,743,0,0,0.2527,0.1124,-0.0758,0.0406
3432863069,2022-03-27T21:03:34.010684Z,51.316155970049,30.282745611304,8.7997310759,1.00,true,0.670,7.924,131.973,8.300,-6.989,40,21,20,99.365,105.775,114.079,778,715,0,0,0.0598,1.3180,-0.3647,0.3070
3433433638,2022-11-26T07:47:57.056227Z,47.412780195311,25.995011049351,63.4356936331,1.00,true,2.431,35.753,486.740,62.936,-31.944,18,23,23,422.843,432.301,439.373,392,401,0,0,0.1903,0.1490,0.1521,0.2396
3433955119,2022-03-27T21:14:26.449364Z,50.848089389909,28.822357812159,70.0778135494,1.00,true,0.558,2.115,23.138,69.578,-6.551,37,21,21,72.174,76.462,81.905,715,682,0,0,0.3427,0.1800,0.0292,0.0621
3434380444,2022-03-27T21:18:51.491447Z,50.709104959850,28.671355604068,66.6805012216,1.00,true,1.407,2.007,20.879,66.181,-7.509,27,15,18,70.825,75.150,80.021,382,442,0,0,0.3124,0.1497,-0.0049,0.0687
3434652248,2022-02-24T13:29:11.035207Z,50.927063004670,28.699785788689,43.2286585048,1.00,true,0.539,1.460,42.837,42.729,-3.965,9,23,23,52.157,60.844,69.718,188,180,0,0,-0.2029,0.1109,-0.0125,0.0581
3434763944,2022-03-27T21:22:35.492161Z,50.775519829430,28.815168289480,70.9516938668,1.00,true,0.881,2.007,25.601,70.452,-6.508,23,17,19,72.338,75.305,80.187,370,399,0,0,0.1686,0.1210,0.0415,0.0521
3435559594,2022-03-27T21:30:30.751776Z,50.580361589426,28.228865168661,36.9846891482,1.00,true,1.569,2.207,42.389,36.485,-7.248,49,20,16,68.138,76.124,83.085,926,730,0,0,0.4029,0.2447,-0.0362,0.2229
3435670944,2022-03-27T21:30:08.824519Z,47.284123411118,27.415131404635,177.2241576133,1.00,true,0.791,14.020,410.761,176.724,-100.175,42,0,21,419.877,431.724,438.146,0,779,0,0,2.2754,1.1587,-0.0262,0.1280
3436463744,2022-03-27T21:39:34.842574Z,50.745865124901,28.784414216203,70.7777175555,1.00,true,1.008,2.120,24.956,70.278,-7.157,42,18,20,72.517,75.877,80.292,716,754,0,0,0.0880,0.1760,0.0489,0.0701
3437778219,2022-03-27T21:52:48.492758Z,51.047510030108,29.155483989341,77.4766636237,1.00,true,1.439,2.828,52.696,76.977,-8.507,30,21,20,83.445,87.008,95.021,575,539,0,0,0.0886,0.7371,-0.3348,0.3406
3438785174,2022-04-13T11:56:00.540303Z,50.170326121486,27.995334276146,8.9047593443,1.00,true,1.396,3.172,157.330,8.405,-8.460,32,23,20,90.512,99.974,106.888,619,499,0,0,-14.0572,3.7115,0.0847,0.1698
3443225294,2022-03-27T22:07:03.165079Z,50.437100911458,31.138275477204,53.0426734370,1.00,true,2.763,1.420,99.122,52.543,-0.835,3,21,14,142.228,151.055,162.310,62,37,0,0,-0.1403,0.3443,-0.0280,0.1667
3443311953,2022-03-10T04:09:16.369709Z,50.517206073116,29.239637721911,94.4728555893,1.00,true,1.874,2.191,75.956,93.973,-4.630,43,20,17,94.577,96.734,99.675,790,530,0,0,-0.0680,0.3763,-0.0583,0.1229
3443430344,2022-03-27T22:09:08.017574Z,50.576350530443,30.633563721262,90.6575332722,1.00,true,1.796,1.084,83.807,90.158,0.018,5,17,18,131.052,137.863,146.521,75,66,0,0,0.6102,0.3097,-0.1165,0.2223
